RecID|FirstName|MiddleInitial|LastName|SSN|BirthYear|BirthMonth|BirthDay|PhoneNumber
C964315 |Dian|V|Mlelone|||||9416365285
C964314 |Tamarra|P|Condon|||||9032861316
C964313 |Brandi|N|Walstad||1975|9|9|9251825453
C964312 |Dewakar||Bear|194999123||||5616247050
C964311 |||Moreland|136760229|1964|1|30|9542773455
C964310 |Shannon|M|Hays|||||9411362031
C964309 |Ronnie|A|Cucinella|117407572||||2811761851
C964308 |Luis|C|Mccarn|54248519||||7278033817
C964307 |Marlene|N|Sharp|60798481|1949|7|29|3056104626
C964306 ||L|Balentine|149870400||||5627858404
C964305 |Chalres|N|Lopez|170838303||||7076507335
C964304 |Hyzeem||Erickson|71053531|1925|9|20|7134702558
C964303 |S|W|Riddle|161088931||||5595284463
C964302 ||L|Mdconald|||||7604322573
C964301 |Karen|L|Trimble|175373483||||9493180310
C964300 |April|D|Hale|8356842||||9166482786
C964299 |Bneik||Phillips|||||8182515877
C964298 |D|T|Nguyen|78141784||||4083026731
C964297 |Carla|A|Duffy|17435520|1961|||9251651184
C964296 |Tom||Waters|45260405||||5621054205
C964295 |Bridget|M|Harmon|174993953||||9418851336
C964294 |Mike|O|Fontanos|68462789|1921|||8188462006
C964293 |J|R|Velasquez|82955581||||9258883782
C964292 |Ivan||Soto|||||8056826817
C964291 |Christopher|A|Cavenecia|123848063||||4078035332
C964290 |Lisseth|D|Renteria|187888953|1920|||9408318500
C964289 |Irta|F|Garban|84831603|1980|||3058153830
C964288 ||R|Valencia|43752334|1902|||3612177888
C964287 |Jeremy|R|Bray|||||8181826060
C964286 |Seth|L|Glover|159830496|1972|2|3|5596265264
C964285 |Y|L|Richse|114840898||||8188473283
C964284 |Robert|D|Pfoh||1955|||2817054726
C964283 |Shannen|J|Barfield|185606691||||3051457677
C964282 |Omid|W|Mcgaha|162216323||||4077665627
C964281 |Eloisa|P|Booker|728215||||8583243487
C964280 |Jennifer|I|Mullins|180477069||||8186857584
C964279 |Elizabteh|N|Aczurra||1914|12|31|9091650166
C964278 |Jessei|C|Castellano|152635469|1913|4|8|8318444116
C964277 |Andrew||Gonzalez|98086888||||2397535601
C964276 |Hakop||Gonzalez|39052745|1928072|||2398043830
C964275 |Ashley|M|Cruz|133139709||||8052751228
C964274 |Martha|L|Peck|137229285||||6192053281
C964273 |Henry|S|Dealtorre|145919263||||9156548241
C964272 |Joy||Ethelbah|77520825||||9095211570
C964271 |Cristian|R|Martinez|190204106||||3055463283
C964270 |David|L|Acevedo|144018024||||7271260172
C964269 |Patsy|A|Dwniell|78207848||||8171657205
C964268 |Edith|N|Kelly|36288924||||5592616026
C964267 |Yvette|M|Gauwain|61854014||||3865456424
C964266 |John|S|Pettry|9491086||||2141460650
C964265 |Patricia|L|Jones|63110730||||9545255678
C964264 |Charles|B|Wrad|25186772|1900|5|9|2146023457
C964263 |Nicholas|E|Wong|176782713||||7608064473
C964262 |T||Holmes|72225819||||6508402530
C964261 |Jill|J|Johnsn|||||8136475170
C964260 |Mario|C|Scherer|||||6266330460
C964259 |||Pbarros||1950|||4074124856
C964258 |Robert|F|Howes|||||5621433128
C964257 |Weston|E|Phillips|||||6198710402
C964256 |Helen||Martin|169765699||||6194561061
C964255 |Mayelin|D|Kelley|||||7608566153
C964254 ||W|Harrison|60182668||||9726782700
C964253 ||M|Cooper|93912623|1960|10|25|3058116515
C964252 |Brenda|A|Dows|164562946||||7072437052
C964251 |Stacy|L|Corbin|62855233||||9252117615
C964250 |Rosario||Armenta|168699982||||6508817317
C964249 |P||Bondiuk|126822493|1960|5|11|6261281828
C964248 |V|G|Lo|1463998|1979071|||2814825143
C964247 |Sally|R|Stagg|146779214||||9418120632
C964246 |Sherri||Wymer|176048346|1910101|||2148113748
C964245 |Harold||Entto|120494981||||9495708275
C964244 |Ronald|A|Cucinella|114707752|1924110|||9728721176
C964243 |Kelly|J|Brun|1724016||||9412744862
C964242 |Jessie|L|Toppenberg|114227233||||7272570225
C964241 |Yadira||Gonzalez||1945|||2093043254
C964240 |Kristina||Calangi|199556100|1939|||7132725232
C964239 |Glenda|L|Castaneda|29891080||||8632815651
C964238 |Nancy||Rouza|146541164||||8178181236
C964237 |M|S|Gaman|||||6193348088
C964236 |Joseph|L|Martinez|41349062||||7606870356
C964235 |Xina|R|Ortiz|146347521||||9092147681
C964234 ||L|Brazeale|20871464|1984|8|13|9151416216
C964233 |Marcelina||Schmoldt|11051119|1949|||4151723807
C964232 |Ferdinand||Jackson|||||8176616428
C964231 |C|S|Karimolomi|83012569||||9366163406
C964230 |Kevin|L|Waterman|56315859|1961|||7142451876
C964229 |Stephen|A|Jackson|94169223||||4081545288
C964228 |Brenda|W|Ball|186984953|1912|||9096868033
C964227 |Pedro|Z|Aguiao||1949|9|10|8188417352
C964226 |Robert|G|Gonzalez|134470842|1964|||5628081674
C964225 |Melissa|L|Eacret|51548388|1909|||6197451743
C964224 |H|J|Silva|103835609||||8184624464
C964223 |Sean|R|Shanz|24669483||||3056632704
C964222 |Jose|L|Bonner|118399852||||5307777432
C964221 |Patricia||Derakhshan|166063390||||8176434174
C964220 ||I|Morales|||||3522632045
C964219 |Saul|E|Hemminger|122208338|1958|||6614342632
C964218 |Yolanda|E|Calvillo|120625122|1904|6|16|7728817283
C964217 |Paul||Vasquez|124827177||||7078423167
C964216 |Gloria|P|Vaca|153561846||||7144455804
C964215 |Stella||Birch|169593432|1900|||2813857066
C964214 |Ijah|B|Webb|411982888||||8063167203
C964213 |A|I|Arevalo|39610404|1955|||9092585052
C964212 |Charles|L|Motrehead|60765376||||2816471503
C964211 |John||Brown|||||3217735610
C964210 |Igor||Makteen|83997740||||6195814734
C964209 |Gerardo|E|Sykes|174560586||||7608478050
C964208 |Michelle||Gettel|||||9165223751
C964207 |Marguerite|G|Malmskog|||||9095201552
C964206 |Mayra|L|Bracero|||||4072807037
C964205 |T||Davila|159253052||||6616052177
C964204 |Denise||Avrona|157622766||||6191713376
C964203 |Barbara||Delgado|7545528|1961|||8707038763
C964202 |Shaun||Soriano|65458171||||5625574804
C964201 |Marty||Morales|||||9096743307
C964200 |Sarah||White|||||6193416765
C964199 |Martin|E|Russell|117289440||||9167357888
C964198 |Misti|M|Hayes|||||9565361004
C964197 |Terry||Holmes|72225819|1935|1|17|6508402530
C964196 |Kathleen|D|Morton||1922|4|25|7272424711
C964195 |Corlon||Singleton|911249080|1974|4|26|3106888417
C964194 |Shay|J|Elesky|129478925|1937|5|5|9045345500
C964193 |Kathy|G|Soaers||1951|5|13|7607156704
C964192 |Ticy|A|Harley||1971|||8132612671
C964191 |David|C|Martinez|106330367||||9092837800
C964190 |Maria|E|Mcanally|55502108||||5616166642
C964189 ||A|Garcia|9297587||||7073422276
C964188 |Mareclo|P|Brvown|110656297||||7134348162
C964187 |James||Tovra|52819334||||8182267508
C964186 |Vladimir|V|Bimbeal|||||9098223263
C964185 |K|A|Dean|802245534||||4094181626
C964184 |Roberto||Guzman|7657869|1969100|||2811226743
C964183 |Jim|K|Moroyoqui|140450421|1925|||2097322700
C964182 |Philip|E|Jacques|11961587||||9492483517
C964181 |Mitchell|L|Pye|169634044|1972|||6193710846
C964180 |Barbaar||Cabrera|164041457||||9411117538
C964179 |||Nekmal|84470764||||4077026034
C964178 |Amanda||Karamusyan|50547662||||3524088756
C964177 |Franky|M|Sleigh|102559125||||5594666151
C964176 |Anna||Moncada|91029252||||2091251528
C964175 |Advid|L|Orange||1934123|||8188213642
C964174 |Judith||Gilbert|175712532|1905|||4088307512
C964173 |Raquel|A|Niemann|||||9097733060
C964172 |Salyl|R|Stagg|146772914|1901010|||9094654057
C964171 |Donna|R|Cnotreras|113416822|1939|||9252461047
C964170 |Ernest|G|Caumeran|111427293||||9728752680
C964169 |Mickey|K|Boydston|112662151||||7278771487
C964168 ||C|Hawkisn|168981248||||3057014603
C964167 ||C|Lowry|44536593||||6504716372
C964166 |Angel|F|Ladnaverde|116582684|1908|||7606525441
C964165 |Ahmed|T|Nguyen|18901395|1978|1|21|8181747757
C964164 |Manuel|J|Norrington|192620169||||2818342267
C964163 |Brandon|F|Goodwin||1960|||4087057712
C964162 |Stephen|D|Rogers|75262448||||3865580850
C964161 |Laura|R|Waldron|190047770|1944|||6612417424
C964160 ||B|Corbin|36549119||||8303723722
C964159 |Shirley|S|Gomez|99242094||||8504406208
C964158 |Willy|A|Taggart|159123009|1902|11|11|9048411327
C964157 |Julio|J|Montalvan|||||3865680467
C964156 |Maria||Serna|||||9097148203
C964155 |Carla|P|Mgorgan|86646052||||2815784132
C964154 |A|A|Ukaidy|||||9163304423
C964153 |John||Mehic|179633394||||6508637783
C964152 |Stacey||Ogbuji|140083263||||9498014532
C964151 |Olga|D|Brown||1974|2|13|5017257663
C964150 |Miguel|R|Mladonado|110643223||||2395443805
C964149 |Terrjon|L|Rojas|152090168||||6613177216
C964148 |Kissy|K|Staley|||||4076024448
C964147 |Jacy|A|Murphy|21909495||||5615822022
C964146 |Stephen||Guerra|||||7144767843
C964145 |Tifani||Mirdamadi|98516231|1909|7|19|8062506056
C964144 |M|T|Jackson|87877599||||4792460132
C964143 |Ron||Gonzalez||1967|6|8|9416587676
C964142 |Yvette|S|Simmons||1973|11|25|3617721427
C964141 |Brabara|S|Lawrenec|116530274||||8638655837
C964140 |Tony|A|Samora||1984|||5014482450
C964139 |Chiquetter|J|Duerr|189997969|1920|||8176881215
C964138 |Ashley|G|Evans|31526714||||9726652385
C964137 |R|M|Pappalardo|163008555||||9161584283
C964136 |Rene|L|Pryor|170346194||||3866161336
C964135 |Lindell|L|Lampo|47269769||||4076786558
C964134 |Ned|Y|Hoang|30220217|1926|||8132752055
C964133 |Mayr||Munn||1905050|||3218345048
C964132 |Muhammad||Derose|121821889||||4798078315
C964131 |Isaias||Alvear|142103023|1941|||5018208854
C964130 |Timotyh|R|Arevalo|146945586||||9723748506
C964129 |Cassandra|S|Veloz|||||5625086880
C964128 |Faiban|J|Agrrison|63631883|1903102|||8188372888
C964127 |Cathy|V|Palapal|||||2142211786
C964126 |Gustavo|D|Black|||||9724228817
C964125 |Darrell|T|Lucci|4242560|1901|3|16|5597877113
C964124 |Troy|G|Martinez|||||9408431257
C964123 |Vicky|A|Ness|66107723||||4793133074
C964122 |Omar||Dank|149987769||||9093808138
C964121 |Ivan|A|Anderson|24221604||||9096774563
C964120 |Theresa||Vasquez|100082135|1918|||8318228304
C964119 |Maria||Concas|138260895|1972|3|10|6612104477
C964118 |Virginia||Mcghee|73838008||||3615237351
C964117 |Monique|H|Sexton|185456420|1942|9|19|8584256324
C964116 |Donna|R|Contreras|||||2098653343
C964115 |Tiffany|S|Mxc Kinney|67001344||||2146013850
C964114 |Lisa|L|Rushing|175729870||||8133071285
C964113 |Deborah||Honag|159249659|1922|2|3|3618681453
C964112 |Bertie|T|Bello|41653409||||9042661084
C964111 |Silvia||Rahmani|100844272||||9093464643
C964110 |Jose|M|Baker|143856919|1925|5|7|9413302828
C964109 |Darla|K|Pinter|131810363||||8063168445
C964108 |Richard|A|Payne-brillhar|159292468|1910|||8187563881
C964107 |M|L|Wynn|21777345||||7073663632
C964106 |Tamym|L|Turcotte|121403368||||2396252081
C964105 |Juvencio|L|Roop|76526330|1936|4|29|8061683446
C964104 |J|L|Beshirs|602370410|1962|6|8|9256004518
C964103 |Mary|O|Robles|194318253||||8187541168
C964102 |Guadalupe|A|Zakhem|30123856||||6191865247
C964101 |Jo|W|Abdul-jabbaar|||||7138504106
C964100 ||A|Robinson|129158164||||2092858437
C964099 |Raul|G|Agurire|100316669||||8182265640
C964098 |Joanna|W|Lecoun|28389028|1967|4|6|3526207268
C964097 |Howie||Tassy|88388360|1922|1|10|7136371381
C964096 |Andrea|C|Burtchell|170767917||||6195124516
C964095 |Loreal|P|Pedraja|||||8181141585
C964094 |Justus|A|Barker|11231666||||3055324173
C964093 |Lazayna|G|Valencia|171816703|1947|3|15|4073717872
C964092 ||D|Brewre|||||3523510522
C964091 |Dana|F|Dawes|||||8705577651
C964090 |Marcelina||Schmoldt|11051119||||4151723807
C964089 |Nicky|H|Monsalve|53838900||||9254652582
C964088 |Amos|L|Hopkins|5869206||||9041230611
C964087 |Rosemarie||Borbno|148481390||||4241256222
C964086 ||C|Curz|157910294|1962|4|10|9046186008
C964085 |Jose|J|Williams|||||5121681506
C964084 ||J|Kopale|48646692|1927|9|7|6195622234
C964083 |Lynn||Samulde|172999258||||9545836525
C964082 |Jose|L|Bonner|118399852||||5127081377
C964081 |David|W|Jerkins|28165078||||8702876728
C964080 |Collette||Hinkler|194149447|1917|7|8|4792306421
C964079 |Sandra|R|Davis|80201465|1920|11|11|7142454881
C964078 |Socorro||Coronel|146694121|1923|4|20|9257185103
C964077 |Nicholsa|L|Evans|171969954||||2393545537
C964076 |Halima||Gaza|71127293|1958|||6506417102
C964075 |J|E|Russell||1900|||7146473608
C964074 |Carl|G|Smith|||||6197366068
C964073 |Myrtis|K|Lawhon|171354883||||2095208368
C964072 |Laura|E|S|47860974||||4087404437
C964071 |Miguel|H|Madarang||1940|4|3|5615652036
C964070 |Christina||Rojas|||||5014521213
C964069 |Debbie|S|Pikn|153103252||||8181584517
C964068 |Allan|D|Burdett|||||7147615638
C964067 ||P|B|71077519||||2395026541
C964066 ||M|Sharpe|7376978|1943|||5128046723
C964065 |Mitchell|S|Zemp|28236904|1962|2|27|2391448361
C964064 |Jose|L|Kohlenberg|152835442||||3528176636
C964063 |J|B|Erby|170174097|1969|5|31|9043641761
C964062 |Vincent|A|Mikhtian||1921|5|6|5594080030
C964061 |Allyson|L|Trudell|149754914||||4798004827
C964060 |Marcus|F|Lapace|76476949||||9166013255
C964059 |Sophea||Tucker|148755334||||3054882710
C964058 |||Elias-reyes|786638|1906|5|25|7604803255
C964057 |Al|R|Detweiler|109209052||||8317136522
C964056 |Ishega||Sandoavl|174772813||||9413485533
C964055 |Keven|H|A|97544258||||7608415734
C964054 |Darius|M|Maertinez|71671607|1967|5|31|3215100045
C964053 |Milagro|B|Schuh|73996936||||9566273744
C964052 |Guadalupe|J|Cordoba|20285975||||5306033373
C964051 |Pieper|M|Garcia|||||3102358522
C964050 |Jose|R|Wilson|17181125||||9094412172
C964049 |Michael|A|Carrillo|8523454||||4244102661
C964048 |L|X|Cao|||||3052635422
C964047 |Mary|E|Rivera|127521940|1935|8|16|3231868324
C964046 |Gray|L|Webb|156992225||||9165042386
C964045 |Michael|T|Lee|132248441|1921|||3614825527
C964044 |Andrea|A|V|||||8507440814
C964043 |Joanne|L|Ile|157424460||||9162158656
C964042 |Louella|E|Trainor|||||9167055214
C964041 |G|R|Cassa|42005485||||7132812660
C964040 |Daniel|J|Goin|174274548|1984|6|25|6618857062
C964039 |Victro|R|Gregory|104406155||||7603377157
C964038 |Kit||Bristwo|126987511||||8186878330
C964037 |D||Williams|||||7604164545
C964036 |John|J|Gamboa|198026189||||8587675412
C964035 |Mignonne|G|Garcia||1932090|||8185213468
C964034 |Kimberly|R|Maurer||1912|||9093256543
C964033 |Ron||Aucoin|||||9097475767
C964032 |Kellye|R|Mathtews|114376088|1901112|||4794000138
C964031 |Russell|A|Rinehart|||||9405436121
C964030 |Ashley|M|Cruz|133139709||||6198584884
C964029 |Henry|D|Tui|72028690||||8706410755
C964028 |Ronald|K|Combee||1977|3|5|4075661545
C964027 |Nathan|E|Baker|158418127|1987112|||9091037742
C964026 |Jaime|S|Pmarasco|198970405||||3521166312
C964025 |M||Gallardo|140264138||||6193251135
C964024 |Mariah|L|Walker||1900|7|29|8502630461
C964023 ||M|Dunlap|114341185||||7071655860
C964022 |Theresa|F|Rodrgiue|166867035|1972010|||5591503413
C964021 |Elaina|M|Bernard|||||9496308014
C964020 |Owen|L|Parks|136227501|1900|||5011154641
C964019 |Alyssa|M|Ellis|||||5303652455
C964018 |Ilnda|R|Goer|||||9032372842
C964017 |Steven|Y|K|47632029||||6194787413
C964016 |Marisol|A|Malaluan|3163070||||3217768447
C964015 |||Aonso|7587605|1905|6|30|2107043522
C964014 |Andi|M|Stone|155217455||||7072441858
C964013 ||A|Kujna|197590071||||5127382822
C964012 |Michaelina||Arroyo|||||4082108722
C964011 |Davdi|J|Kleinfeldt|132809667||||9094048784
C964010 |Maigret||Gober|111020906|1903|4|15|6612532486
C964009 |Michael|C|Cerny|29051495||||9038848038
C964008 |Taamiah|G|Robles|||||9097406164
C964007 |L|B|Morris|130163509|1967|||8505378848
C964006 |J||Lariz|||||8134726602
C964005 |Melissa|J|Manriquez|||||9724430500
C964004 |Abel|L|Demaio|36041850||||6198162361
C964003 |Anastasia|C|Vosper|108321503||||3237873802
C964002 |Criss|F|Martin|185098134||||4794818881
C964001 |Andrew||Lemelel|10037230||||7724648623
C964000 |Carlos||Avalos|808861387|1977|||6194677744
C963999 |Tyleisa|R|Morales|6667620||||9095203407
C963998 |Jaime||Blas|86156062||||2098083033
C963997 |Evelyn||Perez|176905194||||8181801733
C963996 |Raquel|E|Veag|100613722||||7603250873
C963995 |Dob|L|Dabill|18667845|1977|||8131446126
C963994 |Jamie|V|Hyde|11431971||||8063202477
C963993 |Jessu|M|Florentino|93068374||||8063207401
C963992 ||E|Skelly|3652851||||3526445550
C963991 |Donald|J|Goudl|156272967||||6198015718
C963990 |Sheilene|W|Shaw|182577732||||7131383373
C963989 |Lutheria||Tidwell|||||9726421236
C963988 |Lisett||Hunt|||||9043137514
C963987 |Janet|L|Aguirre|114227233||||4076233667
C963986 |Sunny||Pulchano|50580246||||8051015413
C963985 |Patricia|A|Moreira||1965|7|26|8185623771
C963984 |Spencer|E|Peirre|89945843|1942|12|29|3054144470
C963983 |George|M|Fuertes|1746761|1950|||9097730576
C963982 |Martha|L|Anderson|27569720||||8068175343
C963981 |Brett|A|Jhonson|176279738||||8178575260
C963980 |Juan|L|Chavez|||||3057188571
C963979 |Cary|H|Warren|||||9416141767
C963978 |Ronnie|W|N||1921|11|2|8175535711
C963977 |Dominic|G|Joseph|24011535|1963|||9096768117
C963976 |Tamie||Flores||1918|4|10|6501054160
C963975 |Christina|J|Bills|151158829||||2816410358
C963974 |Dick|A|Allen|||||9544630722
C963973 |Abby|C|Hewelt|||||6618855347
C963972 |Cassandra|E|Carmona||1946|1|7|6197144865
C963971 |Leticia|J|Vasiliadis|||||3056355378
C963970 |Tami|W|Moore|108434233|1923|7|1|9496566265
C963969 |Darcy|A|Tashkan||1912|||7147456057
C963968 |Robert|J|Han|||||7137154207
C963967 |David||Charles-escoch|48144237||||8184557606
C963966 |Hammond||Morales-garcia|198735926||||5018330823
C963965 |Nagela|C|Dainel|23510594|1961|6|5|4243450551
C963964 |Tina|A|Morgo|102309482||||4245454327
C963963 |Jose|G|Fox|153374917||||7726262861
C963962 |Richard|E|Morna||1903|3|22|9402657422
C963961 |Latavia||Morua||1957|9|9|8181858743
C963960 |Steven||Htuchinson|||||9495818884
C963959 |Jmaes||Coronel|146696860|1924|||9257185103
C963958 |Tammy|L|Hauck|17229842|1958|||7271111227
C963957 |Melissa||Lawson|8954431||||9545381228
C963956 |William|A|Ness|167274205|1965|||9152657188
C963955 |S|F|Ibarra|142120430|1951|7|23|3528606878
C963954 |Paula|S|Diaz|189781750|1956|5|29|9162725075
C963953 |Terry|R|Ferguson|196839859|1933042|||5018723813
C963952 |Grgeory|R|Blackwell|19014900|1909|||9091426030
C963951 |Chirstine|L|Bible|175151340||||5128763150
C963950 |Kechi|R|Hsewmaker|33313963||||8315576737
C963949 |Rebecca||De La Cruz||1900|||8134824566
C963948 |Terry|E|Lara|199653582||||2091181087
C963947 |Bud|D|Deanda|45681717|1903|3|25|9098024088
C963946 |Jeff|M|Warner|125001473|1916120|||4795435740
C963945 |D|V|Brush|88923329||||8058556885
C963944 |Ramon||Beaubien|123247235||||9098426432
C963943 |William||Ianni|106898782|1972|12|23|9094736520
C963942 |Aymee||Horn-mandiola|74837156|1950|11|25|9164411412
C963941 |Tom|M|Bianco|121465861|1900|||6505768251
C963940 |Mike|N|Mbeltran|||||5623284681
C963939 |Makiko|M|Betancourt|5690540||||5306541125
C963938 |Joseph|C|Rodriguez-lede|164891988||||8181341358
C963937 |Karlee|D|Woodard|134474348|1970|||4791874482
C963936 |Renee|D|Carlisel|||||5612305367
C963935 |S|W|Schilling||1903|||3237185423
C963934 |Karen||Rodriguez|||||9092153726
C963933 |Donna|L|Hechanova|105940081||||3054487510
C963932 |||Raygoza||1930|||8504877754
C963931 |Deryck|M|Pataln|173215610||||2096110125
C963930 |Shweta||Acosta|193267022||||2814122356
C963929 |B||Lauria|||||9561830682
C963928 |Margo|A|Perktins|||||9724263702
C963927 |Sylvia||G|||||3234353000
C963926 |Joshua||Bailey|||||8131143002
C963925 |Karina||Varju|56986080|1954|8|2|7271378620
C963924 |Vickie||Guenther|115762688||||9728548373
C963923 |Mariah||Elizondo|159846386||||8171446655
C963922 |Ben|P|Ranney|||||6263458188
C963921 |Niegl|S|Padrid|128712496||||8134173246
C963920 |Otsi||De La Paz|55200813|1900|||9726558435
C963919 |Ishtiaq|C|Flores|32807756||||8176074561
C963918 |Jesus||Braswell|54883202||||8188765783
C963917 |Karl|E|Whitley|10496759||||5613181268
C963916 |Brenda||Snead|36247660||||5616685350
C963915 |L||Hillegakss|||||5018703677
C963914 |Irfan||Gama|||||7143882716
C963913 |Roger|R|Tolentino|156820192||||9567760274
C963912 |Luis|B|T|99075632||||9093650333
C963911 |Felix|S|Salisbury|110219207||||6614601848
C963910 |H|E|Dawson|132682139||||8061137447
C963909 |Nora||Asatourians|39087578||||8183216007
C963908 |Demetris|A|Johnson|158678979||||6196558306
C963907 |Robert|B|Power|46267939||||2543254038
C963906 |Carolynn|C|Leist|182079381|1925|||8181564268
C963905 |Caren|C|She|94033738||||2545240203
C963904 |Mazen|A|Morell|3754570|1915|||2812866014
C963903 |Warren||Mccullah||1979|1|17|6192132127
C963902 |Shelly||Johnson|183705827||||8131875727
C963901 |Minnie|T|Mauro|173234125||||7146406648
C963900 |Mariah|A|Cutshall|119385348|1972|7|21|2812678428
C963899 |Andres|B|Spugai|70085728|1921020|||5595203360
C963898 |R|A|Walker|149087742|1976|6|28|6616146308
C963897 |Jim|S|Junio|||||3052766181
C963896 |Juan|M|Fereira|22157858||||9157213383
C963895 |Ojse|L|Covault|126451210||||7277725116
C963894 |Jose|M|Gomze||1950|||9418403707
C963893 |Richard||Mcafee-ward|194243074||||3231126421
C963892 |Johnny|M|Rawley|159235043|1904012|||7605757106
